Company ID,Volume,Profit
5332b17fbd73a106d267b3929e131526,4167095.8181188744,1229899.0378178703
522e61a419ace541b35a13206e538403,1509068.1613914766,431018.3154808027
c56511fbc6e8da3b1c845c8e2867459e,1118888.7364976767,461735.0512543005
b3194b1596867084bf57f9a82eb72937,2325105.4771783943,664729.3376404034
d7eef396bf4721ded0abfaca7d9d2fd2,239092.1233208246,51608.41460023143
d4d28d54de6e033441387ae90fabf9d3,4540893.078643524,975054.2732058956
d18258be01b7b23fda0fa21b79fb4e1b,46265.04532901856,6948.599058743315
44b48f6d6f59506780b4ea6f2890fb31,1669957.9648754052,542525.376447201
ad900f9087748878cda2e1acf7fee1ce,823419.2666527231,279407.7673194592
a00072c9882f36d7b02718d8597dd548,1792926.664885144,661397.4593507864
8ed2bdae8f6e054e3ea7aa9a1f7bf128,954286.6883851873,374744.98254027363
20e3d1dee2d363a1ae574bed36819d7d,507105.28325289255,157104.6643204506
ab7c82eded919610b1763766dfe085ad,1066911.0240305634,357380.7137534964
07a1a89dc050c05896934bd9b19bea1b,1022220.390062162,327843.2129350702
a13adbfdb79e9097a8ff800d6a3a393f,192524.21035799017,42676.78325645497
4da45381f31ce46a77f832a4cda14bfc,6738536.116766197,1754549.5996360297
5d301439d040cbc46b5ae9687be23715,11083674.123452133,2264288.5143700354
80c5e209a0d7287004e669f41a2005c8,6824160.448583345,1778901.4967062806
e4793c508caef0f4b06ef7839ee81827,3777037.6587017556,1237025.4799420745
2310cf4ba70b6024934e0313295b0a13,10014661.201755617,2979262.786317913
96f20450319b1b6d101ae537f566f2e5,4211431.850908864,1042139.5546288361
c0d082037075fe74eb1827bfe3ada9c8,5060215.448320604,1344028.2835639096
71e63a7f700da19d68cb1c950b165a34,8914777.004511071,2816649.3539955025
582a9c467e54b4dba2059e4e814a9c16,4896792.271452348,1309569.153203256
c15ebaa93e2f0b842248d593d2f0c182,655997.4056382565,187146.2328695614
596c3af72ae6d5a2a229c507e3f25721,145524.86738298563,50193.463403559086
7116cb03c067d29e1b3fe30f863638e0,1669276.8582648912,508285.2945294812
57312b92c8d74865ee3643b1395f8569,2823102.001010367,1041007.8325724031
28ca2b5c3c910b744102722c400eb71a,1951507.1244140845,511753.48779792245
eeee4dd58f8f43c4b6d03623a59b1544,878680.0523199893,271958.79734706355
e56cc3552f5039f74e489776d8798ba8,1975488.873016458,407424.41152055265
952f97beac6713b366da44566a29313d,1282439.2297142446,408946.23430762166
4f36c8b51ec259996f8e761b45295e35,11600921.261025144,2850635.8952908525
f412e3c0305c121aebc43ce8643418d8,116368.19016293208,42130.13246277591
24d9ff371dbf8060da1e2fbcf0005aeb,4364494.40251587,1308177.8543965404
193ee337645482f51b9f29e837c848e9,3709857.5186183746,1040072.7603886131
8452eefc1bf8908c848043190510764c,3465000.392302883,1271349.341501222
5519b12efe3f254da429961bcc060288,6545629.241098684,1913072.7904238019
f459f3d208c42982b00c9214d804d4f7,1386405.1165029097,581488.3788003539
bc13e8a33378f838c6dd469e6cf0a798,704199.3549390164,249285.27146447764
8e5784a719098549443ee2f421142743,7900905.268363938,1941894.593287843
afec1798ff6b390e87301e1da4c59a08,2138599.8654830945,855671.4970965158
395858cb7de8b9c2857cc9bdc0e7c4ff,1534147.2913982482,479267.1286610144
c03f676e54378f5ec17fa98ef092733c,1783181.8533831318,669373.2565876375
a4fc091f0f752055d4bca60589da9548,313117.8543607278,90137.69026764244
660a368a0b7ce73a409d282433523dbc,639093.1603568995,136638.18577243964
bd15bb95eb5a5ccd69093e44eb9e26ac,4131786.4881378454,1621749.7553094015
55b06dc1cd1cf152418b8a502ca765ee,2855515.837192224,999581.0063178507
ec21aaa5188e7151c1c8b4f1bf150c28,366725.952548098,95296.79701614448
e3b6f262373c0cc6250af10b98b77957,2052942.5150267063,643685.2645015732
973b02f4ca43007da0e562ad44b372e5,433375.04954772367,171164.42819148093
906f3742073e1d8d46f4f207670dc524,5690768.863774941,1445586.5626671382
6b2f1fa8ced064d1af125891cd10da12,242833.589770428,49861.06617916571
54f92db91eca37a27061a56fb9ecc3b2,833382.3707505482,373735.092276451
b5d66a715df5c05f064df75dc6105837,1859681.09307147,637563.4631640714
d9e579de02637763a3477cb5f6046a80,213485.11457731997,121029.76030556898
3a8f7585c7054f340cfba88714503a4c,212488.29764891104,81977.0180861841
a7f5a165e6013d8e8741bae4dd054298,2499058.56987672,919143.6172961367
d5b678f276731a9ce6ce9376251838c8,1119072.7310735155,372294.5462838502
21f284119089dfd28cf194b5f4ce051e,99313.87238951403,21601.123617600224
f80b9991ca5049b3e08ffc5c72829d33,2170566.442722739,799123.7849124831
63460a5d88f2974ff8c5a4c1330bfb59,381580.17472750315,131136.88640698974
6fac0795c3a6737c1a339f3d61685fcc,581664.1668699838,198104.8257732716
a10ec42262f3d3ba19abc646692d058b,1101994.1142244223,358280.14857062744
34fc2af8738a2c056a6ee4a1e0904d59,2568958.336135384,755117.3879612782
4f74b2e73406305984e270989b8ae79d,1555092.559028801,527736.759998522
7e7c3d8617fcb15d437a5a1a33e90636,105083.03688109852,35775.05968043798
1c9423f4846cda976793192729ee2b11,195196.96933050142,74997.57440913992
915f21b0b669fb8cefaf8e35a553be8d,265082.1768119503,65875.88435751856
f1782079e4f7c0a3de7cef5ce4a19a41,489613.4331273572,183304.46087556885
1db42aff66ec3cef7709e6b4fce37f81,538180.6953131972,238385.54167033004
fc71e8e8305494ce9132e12460984432,87527.67583086019,36598.905027665554
4b0dfad81c5de0e4bc5a3338e1ea9366,110809.9748845193,38443.48367378918
63fc3d4791206801143002e519c513a5,293010.66931180813,90027.4831323915
a1a15928534b408ca407e30309fa4d74,368065.18728699913,136315.21134964793
e7d4a9397a13ba58a6baae179ef2eb90,10710.653726519808,2578.766202507885
24651228ad77f26079add6a8dd40961f,89414.26230377845,29849.027845066066
c99c8a16ce629fe6cecd12a5242ac356,1044474.5742411453,304416.3777351452
675a0035fe15141ff1d63aef1d6e446c,5216728.347161239,1254308.7626309383
96fdce0ef95d4eb9dc000470fc43fb77,5800073.987464865,1687515.301541862
f2dba1e95d3f9bedd07a94dc875dbf2a,1502231.361026944,500147.14285136596
5cc5e65b5f5d75f0d194ba7d7d512fda,2002856.3875801493,516638.14725591074
a674ea50b609e3c2c82aa349583ee52d,3692886.330534263,1286770.9139355621
b27e16e4d020fa3ec3e940c5fa12b384,667442.0973330005,231767.17970511309
90394dec03f646319d044f69ad789d4c,869964.8858309739,218654.01255753395
3e4d94688a7cba2bfdc5864e131ae971,969635.8752025681,315378.5246493772
8a8d2320e49cae11b6eb2ab0f58c884c,3331173.5198032046,753926.5038840732
cc7ec156a6f93d4ccde8cb8f3537a4e8,6837333.261761299,2377850.6883837637
bfd1c3f99ea2743f021db3a5e7414d62,4286761.65739544,1722127.6519127663
c63ba10ed22f63ac041b88bb52a1db14,6457009.4069403345,2504624.8103058026
6beee363923be917a82d15f25bed710b,3090608.9060014063,1262359.3149537037
e02b59e723330f5af8259767aed74571,3263708.28783889,1373754.573480502
8c99b823067ee46ed3917e9c9cfd1958,1813943.8596589451,821389.3196161735
936ccb98c452f1624882d247f2601925,267190.407034634,160291.55871545238
82ecb355b004f219f1605124ccd71660,4920344.992682758,1753695.760359822
e84251b56475af4cadd53cf351b16a24,3321713.1624854626,911952.5983510928
d31ab694352cf6d233e89c8af285d53f,7940162.0518077845,1735145.1510145573
b2c2490f27492a3aeb425bcf718d24b5,995508.2756874749,380810.865106704
b88e40cef345e517ba7b7cda751ad7c7,233739.73322800506,88654.90252814554
4968eb0cd140c26922ceba136210e2e6,1631852.2705879526,690271.4502885073
f697c078d9416835a5a12b4fc351b864,466091.84772090276,207114.90470338505
18d3d6ce0f409ae0545e24b6b48a0c10,951817.1035908617,436193.8155463155
bc2980aafde77d5b9f21176187124b33,9151071.741277678,2061482.253382366
162c0fbe3354e7984cddc140c07692fd,549991.7447396761,222452.50477155176
b224db4676bb1c2255a96e29e51f3fdc,2373893.352177702,944947.6258205309
3ca42360990ad24aab40eb810cec65a0,1350734.9149477587,472647.57697376644
56e6e1886ee3634bff18a4e7e46898e9,1685295.907225214,607386.9930215812
0eab15d9c2ddd15eebcddeda8b7ca978,1106869.8851615032,452381.83483211114
4312dccc3c2de5a51b451253172cc6c2,2184153.0042457967,910105.5922096308
2335ef72c19d644ca964ec237d2aab7e,1997955.440399476,786697.8399980535
68abd269205962f8be29f72ede718ec4,1567335.4311999786,498208.07026154036
6efba6fdd5b928293abc94862a921a46,2685546.715706793,1135520.167458717
aeb1f2c1ccea1d8c82c84191e98dbff7,1008053.622812883,381920.6081204767
ea427c22f23c7988dbfdcb93bf66dbe6,222181.6040446203,96549.75452859986
f19c2be87143aa527c0316bd8796ab49,403483.9744178839,120820.54681005013
73e22407dc001fffeedc0e04136c607b,417304.0753652582,165105.01075127232
b151f797e77b3a129d8221fdbcc4e229,1750447.6335135922,499175.70870737
257d0d1141875b5ce7bcd98941169110,520562.82594419736,175847.72633739823
b271e2d80025f6406939638252b9c036,239180.04685785287,111377.17455375446
fd308ead5c464e431e7c3e9de9a3103b,830360.3238159174,245571.29450066588
9bba08d99f54dbeff7264d947ab46c34,1679567.9534746795,620234.9545995019
401961f8ff7a37626d3fa85da5d0e1c7,490361.95471094473,175423.12071065558
5c449f063c2a57a7e54b5c964c668176,320361.0234025545,121288.39907654059
264ccc29d80493bfb3485290bc3c3212,61433.35437136126,31715.115892658545
b84ea90bfacf2ddef5b058fddc0b055b,1858117.138446891,652172.4000345946
2da5150f6ba31ac62653f295622903e8,1310432.212822405,484979.5195239247
3e7607ceccf1a1a4ecdcd662b795a7dd,123089.21863562106,51468.38193783178
749ebdf5719edcb8fef07bca6adf0746,286806.80880581617,117333.69139008375
6430a8337d9cb82d6fe18dc6af5a3c35,132925.66737262867,49048.73111701917
ffa1f75d9bf465f2e3daea8829e1dd5f,493280.7483047458,156848.9477136497
5f6571a668ad2e39ae5ed3b0abcca414,191979.05884650786,64907.455856419445
e4dc620cc883d1a8e138947ccba09d1a,176870.49220359154,76961.82821874633
47c875a184225597f535e34785430221,1513381.7394245502,596411.1759765252
49c25630cf9ba865f838fa7694c9862f,49991.88217548042,26800.05433413566
b13f6f5243c8c69e9016606701711258,166600.6596496544,53363.812088924875
f8a651f83f23d2b08c5932e859f76f86,2016089.3736514146,596173.2443645688
19e0de167d9307b067e7d85ddf494d4c,100826.81839101488,43155.75864209203
133083c61f60a1388b55f62d4aa78b8b,513594.5533823613,238982.51534929316
67915d24cd3ef9a3501ef6752e3cf4c5,489172.0800387689,120081.5786924183
0db7427bc4f7a9f4f4ca93cd937cb790,42344.70657665928,17814.939921084824
23c810d28dbcbdb8ab3e01012239f5ae,112359.76151699015,51095.08477597796
f22fd45896022fe1c0b1ab8859e1bcea,268992.2568324989,91536.40733857639
1f87b62b5129bd8cd0c3abba5b3039bf,625128.6429003801,203012.09815009005
fdccad068a20ef0e1662d4c8522bf79f,14345.738906181945,7124.467644708965
b8f81ac23c6e857c638c49cf27757600,200923.09831339947,72875.21056078903
df1ff85bbfeb674c696600c50beddb34,53435.19983521637,18082.230072894432
00016d7b465874caaf16640411eef8ef,67231.97718874867,28168.430380512295
88b36d2fbc03c51ad9b51f829e1a57db,1457859.180778653,642913.6897819387
7ad0b96424264dfce70fb3ace59d4939,4391333.867838006,1897140.1965975408
76171a1397804c8f5489d8fda1b2c65e,4589258.57522853,1800041.2265006313
deb8886cea95d24ea8967e1395a64436,3862643.841843467,1471890.9829769514
9faa0762ace7bb8dcf16e6160f8c7ab3,1459565.58973951,661581.1576891951
4d03d021da195aedb0ecee1767570330,2327015.6358997193,782206.0082589269
4b8cff61453212609a3500f6dadc54d4,3486375.4062747387,1425936.7513625622
ef905f65fe5e5082fc65e5d3886dfd78,1607966.8369028904,685904.4868072646
8e33e6a9c41416d00a4a236aa1bbf78a,1717172.915444358,690246.7840324271
0e3e2733315e200afad57325f45b385c,2025000.8184485151,837051.2507659943
d84a780ff15a85c073a1223fadb9803a,2910773.9253036226,1182922.7801451879
7a6b531cbf7e0b26fd877c0688ceee40,918598.2136222352,403987.0536278376
c2cfe6ce49627e3e0bec2224d6986542,1690249.2190252468,635971.9320559535
c528648d7c786cd20581f3caa33066e3,721479.1804942469,317820.3355226808
0e5803dcd4026f55af18318ec3396ea9,1936118.6132287013,668157.745207464
abc440309cb9afec564379a7f577a6ea,499404.7670706765,326722.5196726657
98bd40dd99d472a2300505009387cd97,132159.99091527986,52839.55290075533
325cb8513a2afbbf8543ae2e01a1d21f,343640.64028430195,142783.12680074418
76a592c0eedab32dcec224244211bd6b,162984.9459548935,71794.08593226458
089c94d5707ad5826e96ef5f74584e08,389090.02950877295,149240.95294963795
97acf2e15e0cf02559a1df8650977f33,3880016.0403089277,1376410.2890828885
9dbde260076d0b8b7d1cab8cc673a31b,2287410.5828943253,665986.3808636626
fe59ffddc4d011e55db6aaf7cb6c31eb,183583.44234781648,86962.27412702882
2e88dc7fd470ab18dce7b678b6b369b8,325769.74373356573,143622.9932733917
8f670cafefcc5732ceaa3f69aec2fe3d,211276.7381777763,111113.95353734362
b8252f5f2310626ac2ec15da160ff99f,104604.76106782231,44616.96502240404
6b8b4f6eb49ed9e241f6130117758625,849849.0132906272,314153.25563528656
e28ad8463d33463b29232cc526c33034,23768.608992726717,12270.14901559476
443e1a8aa4b42d31d9f64ff4559552f0,168293.05734486537,73389.46068495674
d04a58d798d5ca351c0ba3be3626f171,577262.5231932313,188322.0487680591
ada85d15da865fceeac166242ebbb7a0,127703.34124060466,56649.356311262345
3d9428bd1939de48f11b300ac5a3d7f7,19815.679733838722,9786.712473383934
7b580b30d21b3dc97cd20e9db01fa4d2,106411.6659252499,59611.242483469076
14afd08f9305bd39c5f68173201b5e37,92931.85713145985,49094.54441708616
26dda83e772531cd5bca3128e31f67cf,306483.9209410347,105190.23118740748
c006e3cbd2132d9b07cbda98a27672f9,1669021.3088608943,591360.8880256944
1b245b06dcf7051dd885b8e659253375,346500.2780428028,157186.81776654735
3f5fc77ff9d7c72fb0e4f4e6cf3c439d,102807.96223420989,58349.00703991123
4e1042f9196185818ad8594c6be2a6f1,1009655.7486474433,644979.8862176889
381ae28af68922fddd84546882b75497,493724.0311329521,262372.81893378776
11eec78d5d5c5d636e9b4c5492a2ae0e,410694.28642793157,150531.00833558987
b3e3267c35bb0897556d798c8a0147ea,983081.4346917821,407832.6076700312
3c8d80836c3d4e37c1cc3d9c5517a698,261176.79069768262,194946.95462283332
a928e0c10978ddf71f60df70b9e7ce66,676130.4623908176,239122.5892010694
b2f26a0d2f00f9486bcb052152f3adfc,2164272.7980148667,769813.9700654447
aec7cf761e7ecdecb0ee303cbd64f832,1160020.3280093835,550849.878806293
6a54f60cf477b7cc5a9784e4b167605c,2278022.75396317,1194390.0141316315
3a49bb908324d6746cfc4e414b68490a,1054028.9472756526,501092.6626529048
60e1d76a94e0494d144ea00cda5699b7,413420.51968515996,175297.06646721592
39063338e65e7e828a6a8fefcb8b2920,4723608.008475731,1662835.6861837201
54259cac80aed30082ceff98ffbe092f,2462428.500872491,1116297.2654154103
c6e61a52153d5a0a9f4ae0750d5b29e4,1600749.5616181144,703616.6370311338
499a91a1d1ca44cf0573a1fb54ebf20f,96650.32265561963,67991.78449040487
da5c9041e5cc87df5f447139dff24640,702929.5102957193,340776.9983615399
4e7a55b2a87093a386b61a5c566e7d88,1687461.558359134,657697.6471014038
5286231aa6d545a3eb0208c017a7b7e2,2903564.534517896,881055.352917053
2c6b91c6179f37aaf877e3f3ea42c1b8,4254198.236615245,981043.2271162872
575e7fb9f7ed5963f7c6bdd6a975bddc,2690426.624913389,895281.1808975451
e48e81c643bdf362fe8c7c9ca1cc74c3,309895.86762602587,136312.37096192475
99cd4c654e9874c2e28d118283bdbd69,438672.0973979039,193170.18285471975
864bae4e460a3c84a0dbb7c6123369d2,580710.2201259697,234152.83744074698
c0c1c1ea1aaca2b93475715dfb3749aa,188846.87707251403,95811.47123998459
76e3ea6c3ca1de06e5074678f4b37644,386690.5176671693,164216.8788681507
45afc43638534513c4c50650fd7e2ffe,568923.0700183561,207569.97840574596
f05013cff47872f58973da80ef55f2f4,2446077.54158273,634102.1651055998
ae2faf997a80aea075623966d91d0425,168574.6151649826,90380.61499267483
faa44b092cc6dcd978f8fb9b86e173cf,880672.8851909415,290027.01510303235
48d130fc9dd170737b7ce7f2c84220c3,327080.07296264346,138888.84060942577
f975a7b710f8617a199d9ea3cb933f8d,2803423.0464760773,952007.3775455118
32e737bccca358be4efe0ba86431580d,1870335.9368703943,668672.5530849998
99c37b8d93409e4807172f5c5e8a7949,2139446.139530252,1332857.1129898422
bafa2a6ac63aa992f477d4403d6699b9,135090.18552099107,58037.39468578629
1d9c8d6421377d83f082652af79a1dc9,655053.1860844571,291869.5833478499
370b65607f09a4b93ac8f71ed13b7a92,380104.4042269126,138206.82179780677
9553d476d57ed5287bd42db26314e574,214737.4856352582,46943.97737195923
878476d81ab4d053767101324d0ea274,165056.6077650572,67414.93647215406
bc73d0bc32c540f393248f70231150b9,1842039.581768463,629277.3212034137
f11d5662b7911edf9fa0c1cacf943583,144062.6404134562,60318.398397926205
ddb30af0dd4b87bbcd3866b0430aa602,281037.2633406026,91812.8497063223
938ce4036b308bd6292d392d16a9f754,2661952.144600654,823522.7124866715
6bf50f622b9aee9da31b4b13a922d0c3,3914548.7434363333,1140617.194124208
6954cdd052c2fecae6c15c9105df087f,125500.1938031963,52223.63063521964
df64a5a133624b8f3c99399fffdf8936,475333.3558963621,117533.41793132584
765fdef88a7fa3f9aadc6594d1eab604,184718.68229227158,88811.60826936884
e8c665d22086a300fa6836b05f7d89e9,673435.1159035905,311672.6558327838
880b780de30eedc6c478944be274f67a,459747.4891714694,185425.7303865297
da4b429f0a2b482354a5aeb580139430,722347.1853054096,209092.50360372433
980063146cb005579c91bba949a957e8,102215.72241650213,42936.99687093016
ab5075954d8a061c6fa012f3caa7a8c5,97337.70835927977,41837.16582153095
39931ddf23742c89036aa70636bb762f,346095.8513547953,115873.24223661171
94532d45dfe36c99d4e6b5b0095df939,753700.0870154299,396595.6042874926
3d97d7e497eafb1585663f3e92bf1e74,938709.4314543128,311757.04254117823
4a301c8b068a31593b19a768a861c597,1495411.7592432545,613707.8003979258
c8637be0c7d1aa45f210c50bea1c3b66,1550089.4839220329,758521.2067244435
ef72684cf30f7b712e649c6993daf12e,109395.04391612459,41447.44838591383
545bc9a186ab998677d157fb93e45646,5155771.545564894,1356911.3223406791
3fe1801b796131222b1d1822757619f6,186910.41323538657,86026.35605314522
346b3b8212111367b453cc8ca9bc9648,4624557.725891501,1713728.890944599
4bf825134ba72117ca891209e29b6ee8,506021.51370391296,191448.27621870543
5ca5cf560bf0171842785b924276d7bd,533544.0989242038,181376.6684729512
41dcfb688001ee03bd8093e55904dfb7,482228.60910539515,147185.70007337432
1fd5836f611d8389c1814a946930ab8b,1536607.938608234,489740.8986726187
07c3825bc4db58547e084fdfca552c1e,86263.05540571071,33415.5878133687
255fe4e68a2b2c2e41a93c226b1eb854,249606.2979996254,105911.75853475514
264b1c7d46e928ed35e62a2fceb934d3,46630.09204588289,24545.79815507443
2d72946121177091edacde1927fdefad,497096.4285456869,216577.41547419532
bcba661e9ada2471ae1da56970530b30,212811.11568433826,64343.87536694273
c061b092c1406cd2b7f5af26e1bc3ab2,1388040.5882161465,548736.7940707057
527e534e00921bbd53d26afb15f12680,377789.48442774464,118334.92441069445
14434a27598332cb57edc38a7812cb7b,450067.13487864425,173044.82875550183
ea851cd3620aec903be73a62b0c0effa,265185.2225708486,159355.4572553245
aaa40daaa5f315b0164800ae140a02f0,797243.4956693723,268304.7603347354
fe4c8c520ae3deb9f2d8875550f9834f,183181.09915641206,47758.64838864588
5a8813e7c17f99a6a71fbfe9cb4bf855,62025.148297379215,25868.194462884527
344f78f081703337febff6411ff41888,519383.4667027334,276113.529312322
c9154f40df36782338ccf0672e37c657,815521.8520536158,443135.9567896916
de6d1793ccaa2704d0cb0e34f30fb362,1462691.458759497,664342.9918412435
7a0bb3c9b876d2c9d2e83512b2daf33f,491604.00107772095,281747.59174019657
956bac5fad4d4a623e456864490d4455,860535.8945909677,393625.332417158
7cdfdc8dafada7212089c7c976c531f0,1414627.6256956684,476873.9487381428
df44befc24213814827d9660d2fb190f,42297.58267324125,18491.1922333578
cf3d148b61f2d84b2250b3eacae0785f,125009.47131829358,44873.842686243515
3c629f925066270a2ab6850aa1cd2d45,28606.014761052862,14639.796507799201
2cebf0f636c23f711413ccf2c811e347,103876.4891788706,33856.852787955875
3eb067403656d44d76e27feb6dda564c,172866.3277765837,60385.0916554469
ef551a633e3f41600976f877ad16f9bb,130290.04781208573,35873.312418063375
8f9b1781f71d21700bf78c8c661539e8,260488.12205982846,81921.12175178243
c2f8bf8151fdb6808f57d38c1af77fd7,182067.35400242545,138000.97610560353
32201fb8ba82ad319dcb4cfff43febbb,41452.09016675931,20025.11194386641
ceb7570680b3b9f22c6ea83082161f5c,61438.85931862521,22605.75294678789
38fbb23f7e87f7ac2710933b81940a2b,580362.959079043,209025.19248155394
c1c0d4d0662a7ca0af79e4092d23580c,107028.15322171559,48298.337212582606
98decbcd9a4ffc0e14a968144611e4b5,806831.3217725414,262011.68069297957
ee921301514ed89e190c77bd4fc0dd57,654205.0019797866,227565.98078113396
819306bf7811939f5ec937fd3062ba07,278577.4062442335,77323.31405000087
9df29b64291f8370d1f20579ec708382,34856.631287318305,17544.112875453946
3a1b4f2857e0bf2ccfecc9f4f142b7be,91113.6995265673,41212.63274235821
c455bd4bb466f07ee03a870a50690fb2,419971.033287724,203664.25143417856
39a4d495435b2f2dfa88188f75c39470,35811.04924327969,18164.269935554505
ac83076dad0d4c20ab8745e13f1bb3b5,709012.2023987429,262229.04255305487
a1b55cd7139d2da40a7266b900e42783,367317.20579485665,122663.3516217577
2f46c09d151d2b052c6dc9a140de552f,9326.89076925046,7375.374457294294
a1931dc8eb84fa3eab355639d18fcc49,138932.31804189555,49568.12142771192
