Ticker,Amount,Volume,Profit,Consumed
BFR,19.733333333333334,67662.06389538119,5447.009612622098,17.599999999999998
BGC,1848.6666666666672,1148670.909475854,21362.114220213676,1459.0000000000005
BGO,674.5000000000002,1900109.6575809494,149625.13884414604,521.1666666666666
BGS,0.9333333333333333,185166.30826881723,59368.463659184206,0
BHP,226.5333333333334,1039807.6805405462,277141.0620798944,0
BID,1.8666666666666667,69999.37265177834,-34371.69341812534,0.03333333333333333
BLE,22.33333333333334,62114.191807666684,20825.310737104333,27.83333333333333
BL,37.86666666666666,261403.95322304763,135240.15227251456,19.06666666666667
BMF,64.53333333333333,1722368.0172493865,414978.71057598107,39.93333333333333
BND,50.666666666666664,15106.346940717482,-8249.571080215917,0
BOR,656.3333333333331,373959.9651534999,319897.76703805913,423.36666666666656
BOS,486.1333333333333,2099778.0586090935,808004.8891641119,423.7333333333334
BPT,10.8,58501.589046728965,29781.895984373576,0
BR1,4.599999999999999,4469222.816734693,1674424.8018445664,0
BR2,0.8999999999999999,814408.9469383562,123346.28204993904,0
BRM,6713.966666666668,2222044.6169322655,2031344.7363309804,6232.666666666666
BRO,400.3,824049.5983504364,250521.93959837896,338.33333333333337
BRP,8.4,42087.917737789205,5304.187861225289,0
BRS,0.7999999999999999,291021.0378709677,34968.41894742367,0
BSC,91.53333333333333,3031789.8328373334,-292693.4087710425,71.13333333333334
BSE,3627.7999999999965,5958562.999773811,1064413.5898423246,4470.6255385605
BTA,357.6666666666674,555458.8120291133,50316.351695580925,22.562944017093976
BTS,4005.1333333333337,2031234.8297166983,1710877.5971015627,3477.3333333333335
BWH,10.666666666666666,52193.384223918576,-3781.560321365236,0
BWS,67.16666666666663,1484470.471824758,484778.7218249306,34.26666666666665
CAF,7532.533333333336,11483437.164701259,2679326.4677365464,7238.133333333329
CAP,832.5,205258.02151384836,24943.138418824776,532.9333333333334
CA,111.06666666666668,80712.90505181615,8974.805274788212,105.56666666666669
CBL,49.76666666666667,4531375.639376667,-162648.23811398965,18.56666666666667
CBM,31.23333333333334,1993329.8413173999,17673.52440615009,18.133333333333336
CBS,79.56666666666666,3351464.738866655,171705.06083955025,14.266666666666666
CBU,8.1,3585750.9522298453,440750.2188792112,0
CCD,55.8,4432413.34143,1708706.4496143728,0
CC,0.5666666666666667,257690.74833333335,-162222.54444997464,0
CD,16.666666666666675,221668.24976392835,55976.959201111094,14.6
CF,346.6,2122613.844113618,35280.92655283263,298.99999999999994
CHA,35.900000000000006,895302.644437309,-772246.4749905453,35.36666666666667
CLI,2722.4333333333325,513818.37812645733,424119.6090724725,2139.3
CL,8295.566666666664,28445400.399197254,12240525.916276468,7180.338888888887
COF,21714.399999999987,18078017.883533187,3931838.082755276,18718.305849124634
COM,13.099999999999993,1646185.3525329942,499779.8940946885,5.533333333333331
COT,1175.7666666666662,3534555.665522541,1661812.535920275,1160.500888888889
CQL,2.3,4372708.854697803,1587335.7855086445,0
CQM,2.4333333333333336,2553093.2055977015,345202.6987011431,0
CQS,1.1333333333333335,1157792.4031344086,359326.0838041555,0
CQT,0.19999999999999998,58446.04838709677,9190.317579921744,0
CRU,0.1,48381.880733944956,28921.528074808488,0
CTF,191.96666666666673,3660008.281172343,650268.9631536087,170.8666666666667
CUO,3165.500000000001,608862.476728099,445898.5151983616,3211.499999999999
CU,1926.8999999999994,2737810.0331638064,1246664.2265819893,1780.2
C,33221.19999999994,27825858.702874765,6873553.231790913,36291.05769444445
DA,31.366666666666678,1392367.5834849004,472824.94427780283,25.400000000000002
DCH,106.73333333333332,1355255.2587111765,-365958.97986463155,100.46666666666665
DCL,83.66666666666666,552188.9571167008,1731.1801652656295,64.53333333333333
DCM,226.2,849237.7952682,-24706.693786388667,187.69999999999996
DCS,701.9333333333333,1070856.7216453997,377313.0578182275,645.7266666666668
DDT,4088.0999999999967,13595955.389137864,3384345.2701370586,2822.133333333331
DD,8.699999999999998,229123.10756972106,42004.02648765824,8.066666666666665
DEC,122.46666666666667,2202217.5103269042,-185459.96679736677,72.80000000000001
DIS,39.33333333333333,264498.80565302144,30566.80940303788,16.666666666666675
DOU,0.03333333333333333,8700.0,-1224.1710203269167,0
DRF,112.7,337604.5495501684,-106875.57819011775,106.73333333333332
DV,8.299999999999999,134859.68700816325,64020.983984078295,7.466666666666666
DW,324444.43333333416,28414093.764668155,8486454.343731474,276105.0133613733
EBU,7.5,1849257.067705167,482268.2063507046,0
EDC,759.1333333333332,7483842.700789316,3164483.6039472506,0
EES,16.633333333333333,704096.1250615461,193795.54518399807,10.399999999999997
ENG,1.3,1329011.8148387098,761129.047601011,0
EPO,234741.6666666666,37241046.54625252,12080521.910363624,200107.83333333337
ES,464.6666666666667,686225.3288047095,108997.52848228438,223.30000000000007
ETC,32.0,324375.24297142855,-107190.75174989729,17.599999999999998
EXO,6839.000000000004,2040561.1553821072,231101.23043972786,5216.834561324784
FAL,322.40000000000003,484483.64502251666,101510.39399719272,370.8666666666667
FAN,111.46666666666668,206195.28681616735,14151.163557717511,64.53333333333333
FC,198.93333333333328,1020271.7195473586,385866.5114985498,49.73333333333333
FEO,21328.866666666734,1860067.9745244372,981638.2523473214,19742.720000000052
FET,814.9333333333332,2496215.5528266267,1062284.5895702736,1025.5
FE,12339.20000000003,9135063.563520085,2631666.52906187,11036.066666666662
FFC,5.433333333333333,2066511.7003201055,701867.1058778733,0
FF,300656.66666666634,4918367.062361511,1333123.4449001853,0
FIM,10984.466666666669,21046936.599897556,3290068.3582859086,9481.939307692308
FIR,2.599999999999999,3249999.999999999,746557.8620533528,1.9333333333333331
FLO,1.8333333333333333,25275.555555555555,-5258.356727740383,0
FLP,547.6000000000001,403190.5144935691,185726.55424073257,93.0
FLX,9710.66666666667,1461460.821385903,503236.3298055519,10801.393916666664
FOD,410.66666666666663,154276.86234695168,17258.50899480797,0
FSE,4.033333333333333,3976249.04072,1981991.8796935012,0
FUN,0.03333333333333333,5000.0,1306.913123245553,0
F,17.5,41938.11797752809,39881.475457496424,18.93333333333333
GAL,12372.03333333333,2324086.6458687335,1724625.0047034614,11543.460000000005
GCH,1.0333333333333332,4935.686274509803,-23155.845642615284,1.1
GC,1387.6666666666672,503399.0897365336,199354.5777332154,1021.7999999999998
GEN,0.16666666666666666,30792.170698924732,7630.60034414739,0
GIN,756.9333333333336,1130353.4236772696,475388.6112558345,841.6389487179486
GL,11659.933333333332,4721107.10927408,2813435.0890336186,8484.833333333336
GNZ,1.1,13739.978976874563,-22016.85210224906,0.6666666666666666
GRA,951.4333333333336,2849009.303584407,1285329.5571820738,698.5
GRN,31803.066666666735,10569941.019384727,7423862.951078201,30393.85333333331
GV,386.73333333333346,1004236.1244751619,461726.90730048204,117.2
H2O,778253.899999998,29771635.92207426,20992799.779625993,704020.7521428583
HAB,2.3000000000000003,291775.279159164,83662.33806287202,0
HAL,30284.50000000001,9354368.48600565,7185207.394972368,27331.633333333324
HCB,2.2666666666666666,12036234.307706807,4039422.037921861,0
HCC,2818.6666666666665,1813171.0524112103,352169.5554532729,3125.466666666667
HCP,27407.333333333336,9640314.398388892,5961738.379423196,27295.993333333285
HD,354.00000000000006,1007445.9050551654,4254.026202964637,216.86666666666662
HE3,5809.4,1784915.28957403,1167817.6276950848,6013.133333333327
HER,10137.733333333323,26672475.762730602,14489690.70328734,7682.466666666667
HE,6408.766666666668,1463603.7026856828,1011699.4045955698,2383.3399999999997
HHP,0.6666666666666666,3954.777534646243,718.8618337542105,0
HMS,1702.9999999999998,3529969.3769588084,1375026.7316295228,1861.4949183760689
HNZ,1.3,97500.0,-104776.05675948708,0.9333333333333332
HOG,6.033333333333334,29472.057271420555,-5981.401659695659,9.3
HOP,888.9999999999999,2206115.2677894817,1294471.7022648167,688.4333333333334
HPC,12.733333333333333,338306.9774702049,49586.11011664097,4.3999999999999995
HPR,0.26666666666666666,213333.33333333334,-164628.86656040026,0
HSE,214.46666666666667,2496231.029761252,-127452.56856280904,0
HSS,269.33333333333326,560772.3329055985,-104923.98278047057,168.32779202835184
HTE,0.2333333333333333,955594.5657999999,748338.4220455991,0
HYR,0.8333333333333333,1458333.3333333333,-882391.9735765869,0
H,67090.23333333337,6333202.914128478,4981555.960147945,58950.00666666667
IDC,2009.2,27154966.401950825,11078082.865779318,0
IMM,8.066666666666665,584487.6190476189,-82855.45785436645,7.466666666666666
IND,209.8,736258.9067380673,235938.66505069635,170.29999999999998
INS,48855.2,8365283.61087367,3639703.6023976137,5606.666666666664
I,455.4333333333335,351709.76347108587,-23714.403857409296,413.6666666666666
JUI,10.0,75007.5,51350.657491925194,0
KOM,12013.799999999996,12012679.726372961,4713344.597773412,10433.669122649568
KV,616.3999999999999,14973289.363508245,3054987.495808433,585.8999999999999
LBH,1381.9666666666662,5844011.491163431,1149089.599241498,762.6056013295346
LCB,2.733333333333334,1893754.5088142501,892116.6447533126,0
LCR,41.26666666666666,123320.06368677923,-1045.0741979506024,39.33333333333333
LC,143.66666666666666,774707.4149453864,-85702.55022517186,89.18082160031948
LDE,1272.6000000000008,13644588.175593397,1968007.425131837,877.1969173789175
LDI,449.3999999999999,327514.82688631077,132039.30086576196,354.00000000000006
LD,124.89999999999995,1085656.7367470716,530139.3969409836,91.03333333333335
LES,59.26666666666667,84434.53450485437,77916.28838374434,46.46666666666667
LFE,17.733333333333338,3737913.5733333332,1083248.5253317957,0
LFL,5.466666666666666,1933378.2263458641,527078.5295215212,0
LFP,29.5,234915.0574626263,16835.118361977715,24.866666666666667
LHP,688.2666666666664,2555321.4656323167,507564.66740384145,0
LIO,5991.333333333335,2396533.333333334,2232031.2258461267,6112.333333333336
LIS,7.566666666666666,3294369.604525926,-385990.39533325133,5.866666666666667
LIT,26.066666666666666,453507.85649049055,66116.12498753506,0
LI,2444.9333333333343,4220679.193450476,731134.1318846666,2589.4000000000005
LOG,25.799999999999997,1765142.6737939694,449667.3314505131,0
LSE,827.9333333333335,8415506.250037994,624680.7132369272,451.54198888888885
LSL,0.1,23143.04812834225,-15471.28334215114,0
LST,26701.7,3593791.5692991144,3043936.5938982507,24165.933333333312
LTA,700.8000000000002,2694790.246149231,441706.59510000906,364.4940911680912
LU,0.43333333333333335,47388.67924528302,-2807.4015469376286,0
MAG,26.999999999999996,12088.370520094559,7640.388755390942,8.066666666666666
MAI,25635.600000000006,9011290.609691253,6045113.132347344,22953.14333333332
MB,167.46666666666667,1144520.056462638,21516.81217200428,144.43333333333328
MCB,0.5666666666666667,217142.58327525252,112271.43370817885,0
MCG,71288.33333333323,2463720.596866543,953696.7459890667,13.027492877492879
MEA,3590.4666666666685,14403686.394952608,1168905.1363287691,3121.3287179487174
MED,3006.933333333334,4625722.748451688,1348990.8703511213,2505.2664440170947
MFE,17.86666666666667,1862691.099615213,272380.06444566004,0
MFK,3955.999999999998,940332.5666858433,88647.13347114722,1353.6566666666668
MFL,1.366666666666667,237112.90539753088,61016.74380116946,0
MGC,5.966666666666667,159548.02453481732,76023.01698889527,0
MGS,1293.4333333333323,252478.33747453603,181451.573517419,1511.5000000000014
MG,9069.00000000001,1298408.4684415732,769276.2095892426,10289.166666666668
MHL,384.2999999999999,1759139.126339474,832266.3224477901,187.24041785375127
MHP,82.59999999999998,378974.36018883635,37329.53032560721,0
MLI,111.33333333333336,1697661.8637299936,707308.0260185793,99.09999999999998
MPC,274.0,416750.86343175074,14826.68330592241,274.2
MSL,3.9333333333333327,767283.6803316912,156989.7510757,0
MTC,72.79999999999998,35752.063767774496,7685.248028263119,0
MTP,2617.733333333335,8318871.13896585,5572059.402225513,1795.2333333333343
MUS,5732.666666666667,1497375.4691513306,416340.7566753043,4784.539534883725
MWF,178.66666666666663,43079.80526398888,-13799.699430647574,139.46666666666673
NAB,6036.666666666665,732324.0862028311,255358.79481645033,4781.358333333336
NA,16591.466666666664,450518.7351516379,450518.7351516379,1994.8328888888882
NCS,80410.00000000003,3140894.564028119,1631590.8296916976,59702.96666666667
NE,731.0000000000001,177886.97976913842,138236.72002030807,825.0
NFI,31640.0,458266.8036466563,105135.1226071396,16879.333333333336
NF,8.43333333333333,12110.446844708205,-25398.46347579894,8.699999999999998
NG,535.9999999999998,537842.1968117239,159790.04036802897,189.4333333333334
NL,1900.4999999999995,11621968.998344414,4810861.386027299,1512.7666666666673
NN,99.09999999999998,4749723.149896765,1150584.3866932786,99.00000000000001
NOZ,33.333333333333336,1150000.0,-438792.44796658267,29.4
NR,39190.0,16837825.817850243,5705164.383613298,39216.666666666664
NST,65.73333333333333,107461.8608894428,36547.65021221745,44.59041080015974
NS,29401.73333333334,11377452.5564881,5593808.549133637,21190.118888888897
NUT,9173.999999999987,2886925.2514232714,2096151.8384358732,6557.558333333335
NV1,6.233333333333334,1185443.8405120776,210977.63343276634,4.599999999999999
NV2,0.8333333333333333,164752.51804768646,2511.2475844698374,0.8999999999999999
N,18909.1,2220598.262697142,1744403.2536090096,16988.200000000004
OFF,11939.999999999998,1215935.1526576076,143876.34773236155,0
OLF,53.4,48225.5822394,-25388.427594650202,0
OS,22.96666666666667,1203942.979657933,451450.8158971502,17.266666666666666
OVE,27825.666666666668,3736057.906162767,973748.3153616276,26113.972515791313
O,55828.3666666666,5036318.8104099175,3724101.7508603726,40705.50858333335
PBU,91.03333333333335,1509757.0523933128,32267.649670889306,0
PCB,1424.8333333333326,3192285.277131357,432511.27137113805,1421.1666666666665
PDA,70.39999999999999,179041.77132773618,30076.978165390417,84.16389601417592
PE,870280.0000000003,8382498.778908611,2343820.3690328286,972335.9750000002
PFE,267.3333333333333,254925.1188448601,131755.48209846026,0
PG,502416.6666666668,26585419.414617237,12588462.954231368,406499.4128888889
PIB,108.46666666666667,81420.67899475888,4951.152261414949,117.46666666666668
PK,70.66666666666667,69919.96582551637,-33590.35039619665,0.3333333333333333
POW,309.16666666666674,2772191.1667722985,446372.1234614484,178.06666666666666
PPA,774.3333333333328,237862.2271755932,94073.70223340698,654.4333333333337
PSH,30.666666666666664,196359.9356058404,10875.78554984631,0
PSL,717.0333333333335,3454729.858179958,1365367.4289352382,352.9333333333333
PSM,896.9,2472257.708202511,1046337.5199377129,757.9333333333333
PSS,963.9333333333336,773565.9427446973,7319.984365066412,860.3333333333333
PT,6057.0,3383558.6185899,931862.2588898344,5216.834561324784
PWO,7433.333333333331,2254479.5661065616,9946.56281370122,7487.322448506648
QCR,2.566666666666667,2377414.9606817206,561472.3824903499,0
RAD,71.33333333333334,832123.158563294,55451.54073004573,55.59999999999997
RAG,4.3999999999999995,2489142.857142857,291249.287005208,3.6333333333333337
RAM,188.39999999999995,409145.4897018881,60739.83560789274,167.46666666666667
RAT,257169.0000000001,41596061.399724655,12421762.537365945,249393.8570528263
RBH,939.4,12838257.463519989,576906.2802681023,810.6353304843307
RCO,2057.3333333333317,2118903.0188749745,292369.3854378887,2441.8344999999995
RCS,7.500000000000002,1600056.8181818186,334541.81129994657,6.999999999999998
RCT,1.0666666666666667,984085.5762815736,276438.05562273,0
RDE,287.13333333333344,8182659.934442128,619805.7561755076,78.43617663817665
RDL,0.7333333333333333,526138.3288333333,-87827.53280230104,0
RDS,0.1,30680.55555151515,-15051.773079520666,0
REA,1874.6666666666667,1033867.4419533474,-740883.6703668996,1484.4333333333334
RED,22.433333333333334,1306527.4635718032,276697.35914337443,0
REP,2242.6666666666656,1623198.3513052156,314572.7087887965,2086.733855133927
RGO,292.6666666666667,556773.4901190251,-242597.03754454586,281.8666666666667
RG,2773.0000000000005,3197828.8288481776,1036156.0678166717,1940.0000000000005
RHP,19.866666666666667,57125.97137134979,-32780.90172072472,0
ROM,209.66666666666666,804522.0128407556,110686.02020361165,153.33333333333337
RSE,766.6000000000004,15339678.829406241,-891779.2390175351,661.4530655270657
RSH,22.03333333333333,544597.4842767295,36591.615894700764,0
RSI,97.59999999999998,109111.8781662318,41370.49041566412,60.199999999999996
RTA,269.66666666666674,3740553.6695794463,560302.2038644574,191.8114017094018
SAL,80.06666666666669,543081.0799566995,305672.90448935237,57.16666666666667
SAR,264.1,7980188.906483602,2011430.7101483552,224.0
SA,32.89999999999999,48327.40786736756,-49225.41027845738,31.46666666666668
SBU,16.466666666666672,499167.2630673138,-13719.780318685247,0
SCB,0.3333333333333333,37833.87365914787,11536.231577149396,0
SCN,484.2666666666666,1081780.4528584694,558048.8901696287,372.29898897703146
SCR,210.56666666666663,42822.45222019576,33186.683767646806,79.66666666666666
SC,620.6666666666667,754249.5811095914,217368.93106605395,372.29898897703146
SDR,0.6666666666666666,49422.22222222222,6016.355728842003,0
SEA,2656.0,384390.68809127674,36519.542202411554,0
SEN,4574.666666666665,3344261.6772150653,479427.76299370214,4500.422666666666
SEQ,9.3,140430.0,36221.97449031466,0.6666666666666666
SFE,10.633333333333333,628973.5278701754,47158.531104498536,0
SFK,5604.800000000004,344397.1161394135,30230.303514719468,3742.95
SFL,0.39999999999999997,61225.74803225806,35520.540145874555,0
SF,716785.0000000003,11142505.40207531,4430416.93934373,0
SIL,60.199999999999996,158629.67666115708,34855.71930900983,31.266666666666666
SIO,15639.333333333352,1548974.2865593606,1088898.4302181688,12390.66033333333
SI,2277.4000000000005,4134947.1031862255,815969.6869480617,2530.9666666666667
SNM,14.933333333333332,2052018.2281556253,589466.0973309537,7.066666666666667
SOI,1236.7999999999993,805596.7265443195,16294.914608539195,529.8100000000001
SOL,2850.0000000000005,2757285.3212730326,-12021.328529538296,2456.3333333333335
SP,1174.8000000000002,2990318.1574388435,315066.2152153458,0
SRD,21.399999999999995,1461849.919150602,226980.48947714796,6.266666666666667
SRP,41.66666666666667,416457.9317891494,-175925.67795227745,0
SSC,1411.4,692186.7845045843,107977.03096580587,0
SSL,1.7666666666666675,81143.07893010757,29552.330175258478,0
STL,3322.8666666666704,5202925.632930265,1126703.8147615644,3122.7899523809524
STR,57.53333333333334,141375.2896437523,8816.86728182353,0
STS,1.0333333333333334,164721.52476738614,35861.52945483438,0
SUD,0.16666666666666666,13790.260509177027,519.1074716435531,0
SUN,556.6666666666663,243332.86068811934,-71723.34147609238,0
SWF,5952.0,1458933.6856168536,741391.396339255,3729.283333333332
S,478.0,66439.18372052652,25904.66801604223,327.97083333333336
TAC,0.1,54000.0,43074.585181884686,0
TAI,226.26666666666668,133969.2850975118,121544.22327907223,233.2666666666667
TA,116.63333333333335,1702345.6638502919,881280.0658509932,73.9
TBU,16.500000000000004,925309.0499081871,12835.490641348744,0
TCB,0.16666666666666666,2604.152199074074,-122.46533560703173,0
TCL,3347.2,9282289.061006095,2454289.9270136585,3081.999999999999
TCO,114.4,38603.093637731035,30750.483855599956,127.1
TCS,179.1,556885.3463383547,-3300.7208218825585,107.23333333333333
TCU,6.8,1160534.259111111,111593.32944169728,6.066666666666667
TC,127.1,918276.9329357819,502276.4282600181,117.39999999999998
THF,3182.666666666665,1279726.9097020875,507343.50734144583,2771.0666666666666
THP,351.19999999999993,1474213.7830351996,-11354.69438320379,309.0333333333333
TIO,5717.700000000001,1000458.9209471364,764975.3530207856,5399.200000000001
TI,2699.6000000000004,3775929.0874789916,852579.7452868489,2382.7666666666664
TK,25.699999999999996,703443.546730769,-149923.041614317,18.2
TPU,139.46666666666673,410906.11819963885,132633.0265703517,65.56666666666666
TRA,205.06666666666666,320198.99416029966,48533.95457846522,160.7333333333333
TRN,6570.0,3197090.639865028,1105495.420590243,5236.464285714284
TRU,2894.4,1395782.1848157546,291231.4512312698,774.5576411680911
TSH,132.59999999999997,4002308.574545863,978447.0089514415,0
TS,1390.8333333333333,133202.62047655758,69556.51652173641,1091.24
TUB,1326.666666666666,278048.6653414093,-19429.82752042081,0
UTS,232.9666666666667,1374262.6308247894,189253.0145148486,48.59999999999999
VCB,0.13333333333333333,91633.33333333333,9156.40225927207,0
VEG,21081.866666666734,7289227.845452983,4427650.243815989,19469.408333333344
VG,174.0,420234.4869050127,190632.8097303391,168.32779202835184
VIT,587.3333333333334,269685.3392662722,71108.80476150311,17.400000000000002
WAI,99.00000000000001,9025726.159071019,2316594.6428654785,67.06666666666666
WAL,1989.7333333333327,11610836.598325996,2762803.433208931,1817.2666666666669
WCB,2.1666666666666665,1524025.0066576581,456827.7578881987,0
WIN,465.6666666666667,3015316.7659896472,392440.8921072472,445.90410256410263
WM,37.900000000000006,335622.2572112,110865.30841322035,22.96666666666667
WOR,0.9666666666666667,134261.09215017065,-27991.982605385583,0
WR,7.700000000000001,1116500.0000000002,110414.8294609071,7.566666666666666
WS,77.33333333333333,325955.45535199996,626.269909035326,33.011872066746534
W,695.4666666666667,8958352.813273333,3435716.288275069,549.4713333333332
ZIR,134.86666666666665,111803.55495814115,104397.57379765109,297.53333333333336
ZR,148.76666666666668,1891525.5165194336,840770.961240968,156.4333333333333
