Ticker,Amount,Volume,Profit,Consumed
EDC,622.3000000000001,4982569.5562253,1555102.5483489775,0
EES,15.999999999999998,678399.9999999999,199206.86971427573,10.8
ENG,1.5333333333333337,1596708.4005322584,937985.8771615237,0
EPO,224593.33333333326,31722002.331608936,7932705.943520057,190359.33333333337
ES,491.3333333333332,708596.0828285093,106578.4689508804,236.7666666666666
ETC,30.666666666666668,412202.7931671284,11331.67144565027,23.2
EXO,5575.333333333336,1607083.3777962462,51378.43657086559,5427.349219017091
FAL,379.39999999999986,571819.3835455579,92662.5656465654,339.4
FAN,176.00000000000003,342368.05775437923,-2240.397264601556,95.43333333333332
FC,208.83333333333326,954091.2880921676,269272.9719549024,68.29999999999998
FEO,20197.433333333385,1474126.7180692707,646067.4615640757,19150.133333333364
FET,1008.8000000000003,3310300.4856826626,1525861.312461339,1022.8333333333333
FE,11968.83333333335,9111938.114462495,2464984.556735246,11226.103333333329
FFC,6.333333333333332,2145700.852886406,581375.5139772304,0
FF,299569.99999999936,4902646.1622732375,1076617.7039087676,0
FIM,9990.53333333333,18341775.385780625,3264300.978929301,9118.276102564105
FIR,2.7,3375000.0,817685.3547707973,1.9666666666666666
FLO,0.36666666666666664,5055.11111111111,-1504.9196934248284,0
FLP,500.8000000000001,330359.0894017432,122229.70585093173,88.59999999999998
FLX,9904.666666666672,1659881.3780592582,705931.6562416436,11444.173333333336
FOD,745.0666666666667,264521.43650376465,18168.200034870948,0
FSE,3.7,3663053.205773005,1863920.6952620042,0
FUN,0.03333333333333333,5000.0,1231.0276899810335,0
F,16.266666666666666,37055.82417582418,35152.56770837747,19.03333333333334
GAL,12737.433333333303,2692144.578438789,2077777.081591183,11833.600000000002
GCH,0.7333333333333333,3530.256238276299,-15049.45874378656,1.2000000000000002
GC,1939.9999999999998,731959.5846074581,285223.0832933192,1091.0
GEN,0.16666666666666666,29694.9204704301,9649.804356100462,0
GIN,787.5999999999998,1228785.5372702947,549449.499891634,829.9442051282051
GL,11476.199999999997,3941502.5768916626,2010449.567608568,8734.030000000002
GNZ,1.2000000000000002,9705.608591885444,-27323.9292163846,0.6666666666666666
GRA,697.0333333333335,1934363.498892918,860549.837461399,616.5000000000002
GRN,34815.60000000002,11998864.289863687,8577682.291428782,32510.453333333277
GV,576.5333333333331,1412875.0529590638,551672.2420497562,200.86666666666665
H2O,776336.7666666665,29384746.957329765,20664741.006860662,692916.3995238116
HAB,2.1333333333333333,269939.088882494,87821.7989801062,0
HAL,31247.26666666669,9358707.76707722,7130737.339454124,27473.999999999985
HCB,2.4666666666666663,11557503.408407051,2575747.373300771,0
HCC,3064.0000000000005,2072571.3657421628,408050.9760515951,2901.333333333333
HCP,31512.666666666715,11641853.09663332,7491291.352644158,30210.026666666614
HD,263.16666666666663,743123.5049805603,-61103.68845791955,188.1333333333333
HE3,5652.833333333331,2027011.7739440603,1395598.3728704348,5991.399999999987
HER,9097.599999999993,22020129.62311426,11691996.880246975,7454.199999999998
HE,8300.833333333334,1517373.5260666031,934637.7369609652,2682.9599999999987
HMS,1818.3333333333333,3718120.334273659,1514798.513774903,1876.6450115384607
